BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
v3.9,MicrosporidiaDB-44_NausubeliERTm2,2831,2670,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NausubeliERTm2/gff/data/MicrosporidiaDB-42_NausubeliERTm2.gff,42,Nematocida ausubeli,1913371,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.ausubeli.ERTm2.v42,GRanges.Nematocida.ausubeli.ERTm2.v42.rda,microsporidiadb.Nematocida.ausubeli.ERTm2.v42,org.Nausubeli.ERTm2.v42.eg.db,TxDb.Nematocida.ausubeli.ERTm2.MicrosporidiaDB.v42,ERTm2,Nematocida ausubeli ERTm2,Nematocida,ausubeli,EuPathDB/BSgenome/v3.9/BSGenome.Nematocida.ausubeli.ERTm2.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nematocida.ausubeli.ERTm2.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nematocida.ausubeli.ERTm2.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nausubeli.ERTm2.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nematocida.ausubeli.ERTm2.MicrosporidiaDB.v42.sqlite,Nematocida ausubeli ERTm2,Transcript information for Nematocida ausubeli ERTm2,MicrosporidiaDB 42 annotations for Nematocida ausubeli ERTm2,OrgDb,SQLiteFile,org.Nausubeli.ERTm2.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nausubeli.ERTm2.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NausubeliERTm6,2544,2401,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NausubeliERTm6/gff/data/MicrosporidiaDB-42_NausubeliERTm6.gff,42,Nematocida ausubeli,1913371,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.ausubeli.ERTm6.v42,GRanges.Nematocida.ausubeli.ERTm6.v42.rda,microsporidiadb.Nematocida.ausubeli.ERTm6.v42,org.Nausubeli.ERTm6.v42.eg.db,TxDb.Nematocida.ausubeli.ERTm6.MicrosporidiaDB.v42,ERTm6,Nematocida ausubeli ERTm6,Nematocida,ausubeli,EuPathDB/BSgenome/v3.9/BSGenome.Nematocida.ausubeli.ERTm6.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nematocida.ausubeli.ERTm6.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nematocida.ausubeli.ERTm6.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nausubeli.ERTm6.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nematocida.ausubeli.ERTm6.MicrosporidiaDB.v42.sqlite,Nematocida ausubeli ERTm6,Transcript information for Nematocida ausubeli ERTm6,MicrosporidiaDB 42 annotations for Nematocida ausubeli ERTm6,OrgDb,SQLiteFile,org.Nausubeli.ERTm6.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nausubeli.ERTm6.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NdisplodereJUm2807,2324,2018,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NdisplodereJUm2807/gff/data/MicrosporidiaDB-42_NdisplodereJUm2807.gff,42,Nematocida displodere,1805483,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.displodere.JUm2807.v42,GRanges.Nematocida.displodere.JUm2807.v42.rda,microsporidiadb.Nematocida.displodere.JUm2807.v42,org.Ndisplodere.JUm2807.v42.eg.db,TxDb.Nematocida.displodere.JUm2807.MicrosporidiaDB.v42,strain.JUm2807,Nematocida displodere JUm2807,Nematocida,displodere,EuPathDB/BSgenome/v3.9/BSGenome.Nematocida.displodere.JUm2807.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nematocida.displodere.JUm2807.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nematocida.displodere.JUm2807.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ndisplodere.JUm2807.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nematocida.displodere.JUm2807.MicrosporidiaDB.v42.sqlite,Nematocida displodere strain JUm2807,Transcript information for Nematocida displodere JUm2807,MicrosporidiaDB 42 annotations for Nematocida displodere JUm2807,OrgDb,SQLiteFile,org.Ndisplodere.JUm2807.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ndisplodere.JUm2807.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NparisiiERTm1,2724,2632,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NparisiiERTm1/gff/data/MicrosporidiaDB-42_NparisiiERTm1.gff,42,Nematocida parisii ERTm1,881290,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.parisii.ERTm1.v42,GRanges.Nematocida.parisii.ERTm1.v42.rda,microsporidiadb.Nematocida.parisii.ERTm1.v42,org.Nparisii.ERTm1.v42.eg.db,TxDb.Nematocida.parisii.ERTm1.MicrosporidiaDB.v42,ERTm1,Nematocida parisii ERTm1,Nematocida,parisii,EuPathDB/BSgenome/v3.9/BSGenome.Nematocida.parisii.ERTm1.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nematocida.parisii.ERTm1.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nematocida.parisii.ERTm1.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nparisii.ERTm1.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nematocida.parisii.ERTm1.MicrosporidiaDB.v42.sqlite,Nematocida parisii ERTm1,Transcript information for Nematocida parisii ERTm1,MicrosporidiaDB 42 annotations for Nematocida parisii ERTm1,OrgDb,SQLiteFile,org.Nparisii.ERTm1.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nparisii.ERTm1.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NparisiiERTm3,2788,2670,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NparisiiERTm3/gff/data/MicrosporidiaDB-42_NparisiiERTm3.gff,42,Nematocida parisii ERTm3,935791,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nematocida.parisii.ERTm3.v42,GRanges.Nematocida.parisii.ERTm3.v42.rda,microsporidiadb.Nematocida.parisii.ERTm3.v42,org.Nparisii.ERTm3.v42.eg.db,TxDb.Nematocida.parisii.ERTm3.MicrosporidiaDB.v42,ERTm3,Nematocida parisii ERTm3,Nematocida,parisii,EuPathDB/BSgenome/v3.9/BSGenome.Nematocida.parisii.ERTm3.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nematocida.parisii.ERTm3.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nematocida.parisii.ERTm3.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nparisii.ERTm3.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nematocida.parisii.ERTm3.MicrosporidiaDB.v42.sqlite,Nematocida parisii ERTm3,Transcript information for Nematocida parisii ERTm3,MicrosporidiaDB 42 annotations for Nematocida parisii ERTm3,OrgDb,SQLiteFile,org.Nparisii.ERTm3.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nparisii.ERTm3.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NbombycisCQ1,4643,3851,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NbombycisCQ1/gff/data/MicrosporidiaDB-42_NbombycisCQ1.gff,42,Nosema bombycis CQ1,578461,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nosema.bombycis.CQ1.v42,GRanges.Nosema.bombycis.CQ1.v42.rda,microsporidiadb.Nosema.bombycis.CQ1.v42,org.Nbombycis.CQ1.v42.eg.db,TxDb.Nosema.bombycis.CQ1.MicrosporidiaDB.v42,CQ1,Nosema bombycis CQ1,Nosema,bombycis,EuPathDB/BSgenome/v3.9/BSGenome.Nosema.bombycis.CQ1.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nosema.bombycis.CQ1.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nosema.bombycis.CQ1.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nbombycis.CQ1.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nosema.bombycis.CQ1.MicrosporidiaDB.v42.sqlite,Nosema bombycis CQ1,Transcript information for Nosema bombycis CQ1,MicrosporidiaDB 42 annotations for Nosema bombycis CQ1,OrgDb,SQLiteFile,org.Nbombycis.CQ1.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nbombycis.CQ1.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NceranaeBRL01,2678,2447,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NceranaeBRL01/gff/data/MicrosporidiaDB-42_NceranaeBRL01.gff,42,Nosema ceranae BRL01,578460,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nosema.ceranae.BRL01.v42,GRanges.Nosema.ceranae.BRL01.v42.rda,microsporidiadb.Nosema.ceranae.BRL01.v42,org.Nceranae.BRL01.v42.eg.db,TxDb.Nosema.ceranae.BRL01.MicrosporidiaDB.v42,BRL01,Nosema ceranae BRL01,Nosema,ceranae,EuPathDB/BSgenome/v3.9/BSGenome.Nosema.ceranae.BRL01.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nosema.ceranae.BRL01.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nosema.ceranae.BRL01.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nceranae.BRL01.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nosema.ceranae.BRL01.MicrosporidiaDB.v42.sqlite,Nosema ceranae BRL01,Transcript information for Nosema ceranae BRL01,MicrosporidiaDB 42 annotations for Nosema ceranae BRL01,OrgDb,SQLiteFile,org.Nceranae.BRL01.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nceranae.BRL01.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_NceranaePA08_1199,3265,2740,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NceranaePA08_1199/gff/data/MicrosporidiaDB-42_NceranaePA08_1199.gff,42,Nosema ceranae,40302,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Nosema.ceranae.PA08.1199.v42,GRanges.Nosema.ceranae.PA08.1199.v42.rda,microsporidiadb.Nosema.ceranae.PA08.1199.v42,org.Nceranae.PA08.1199.v42.eg.db,TxDb.Nosema.ceranae.PA08.1199.MicrosporidiaDB.v42,strain.PA08.1199,Nosema ceranae PA08 1199,Nosema,ceranae,EuPathDB/BSgenome/v3.9/BSGenome.Nosema.ceranae.PA08.1199.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Nosema.ceranae.PA08.1199.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Nosema.ceranae.PA08.1199.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Nceranae.PA08.1199.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Nosema.ceranae.PA08.1199.MicrosporidiaDB.v42.sqlite,Nosema ceranae strain PA08_1199,Transcript information for Nosema ceranae PA08 1199,MicrosporidiaDB 42 annotations for Nosema ceranae PA08 1199,OrgDb,SQLiteFile,org.Nceranae.PA08.1199.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Nceranae.PA08.1199.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_OcolligataOC4,1879,1749,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/OcolligataOC4/gff/data/MicrosporidiaDB-42_OcolligataOC4.gff,42,Ordospora colligata OC4,1354746,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Ordospora.colligata.OC4.v42,GRanges.Ordospora.colligata.OC4.v42.rda,microsporidiadb.Ordospora.colligata.OC4.v42,org.Ocolligata.OC4.v42.eg.db,TxDb.Ordospora.colligata.OC4.MicrosporidiaDB.v42,OC4,Ordospora colligata OC4,Ordospora,colligata,EuPathDB/BSgenome/v3.9/BSGenome.Ordospora.colligata.OC4.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Ordospora.colligata.OC4.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Ordospora.colligata.OC4.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ocolligata.OC4.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Ordospora.colligata.OC4.MicrosporidiaDB.v42.sqlite,Ordospora colligata OC4,Transcript information for Ordospora colligata OC4,MicrosporidiaDB 42 annotations for Ordospora colligata OC4,OrgDb,SQLiteFile,org.Ocolligata.OC4.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ocolligata.OC4.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_PneurophiliaMK1,3676,2602,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/PneurophiliaMK1/gff/data/MicrosporidiaDB-42_PneurophiliaMK1.gff,42,Pseudoloma neurophilia,146866,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Pseudoloma.neurophilia.MK1.v42,GRanges.Pseudoloma.neurophilia.MK1.v42.rda,microsporidiadb.Pseudoloma.neurophilia.MK1.v42,org.Pneurophilia.MK1.v42.eg.db,TxDb.Pseudoloma.neurophilia.MK1.MicrosporidiaDB.v42,strain.MK1,Pseudoloma neurophilia MK1,Pseudoloma,neurophilia,EuPathDB/BSgenome/v3.9/BSGenome.Pseudoloma.neurophilia.MK1.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Pseudoloma.neurophilia.MK1.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Pseudoloma.neurophilia.MK1.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Pneurophilia.MK1.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Pseudoloma.neurophilia.MK1.MicrosporidiaDB.v42.sqlite,Pseudoloma neurophilia strain MK1,Transcript information for Pseudoloma neurophilia MK1,MicrosporidiaDB 42 annotations for Pseudoloma neurophilia MK1,OrgDb,SQLiteFile,org.Pneurophilia.MK1.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Pneurophilia.MK1.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_Slophii42_110,2596,1950,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/Slophii42_110/gff/data/MicrosporidiaDB-42_Slophii42_110.gff,42,Spraguea lophii 42_110,1358809,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Spraguea.lophii.42.110.v42,GRanges.Spraguea.lophii.42.110.v42.rda,microsporidiadb.Spraguea.lophii.42.110.v42,org.Slophii.42.110.v42.eg.db,TxDb.Spraguea.lophii.42.110.MicrosporidiaDB.v42,42.110,Spraguea lophii 42 110,Spraguea,lophii,EuPathDB/BSgenome/v3.9/BSGenome.Spraguea.lophii.42.110.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Spraguea.lophii.42.110.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Spraguea.lophii.42.110.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Slophii.42.110.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Spraguea.lophii.42.110.MicrosporidiaDB.v42.sqlite,Spraguea lophii 42_110,Transcript information for Spraguea lophii 42 110,MicrosporidiaDB 42 annotations for Spraguea lophii 42 110,OrgDb,SQLiteFile,org.Slophii.42.110.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Slophii.42.110.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_ThominisUnknown,3253,2515,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/ThominisUnknown/gff/data/MicrosporidiaDB-42_ThominisUnknown.gff,42,Trachipleistophora hominis,72359,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Trachipleistophora.hominis.Unknown.strain.v42,GRanges.Trachipleistophora.hominis.Unknown.strain.v42.rda,microsporidiadb.Trachipleistophora.hominis.Unknown.strain.v42,org.Thominis.Unknown.strain.v42.eg.db,TxDb.Trachipleistophora.hominis.Unknown.strain.MicrosporidiaDB.v42,Unknown.strain,Trachipleistophora hominis Unknown strain,Trachipleistophora,hominis,EuPathDB/BSgenome/v3.9/BSGenome.Trachipleistophora.hominis.Unknown.strain.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Trachipleistophora.hominis.Unknown.strain.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Trachipleistophora.hominis.Unknown.strain.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Thominis.Unknown.strain.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Trachipleistophora.hominis.Unknown.strain.MicrosporidiaDB.v42.sqlite,Trachipleistophora hominis Unknown strain,Transcript information for Trachipleistophora hominis Unknown strain,MicrosporidiaDB 42 annotations for Trachipleistophora hominis Unknown strain,OrgDb,SQLiteFile,org.Thominis.Unknown.strain.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Thominis.Unknown.strain.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_Vculicisfloridensis,2875,2375,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/Vculicisfloridensis/gff/data/MicrosporidiaDB-42_Vculicisfloridensis.gff,42,Vavraia culicis subsp. floridensis,948595,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Vavraia.culicis.subsp.floridensis.v42,GRanges.Vavraia.culicis.subsp.floridensis.v42.rda,microsporidiadb.Vavraia.culicis.subsp.floridensis.v42,org.Vculicis.subsp.floridensis.v42.eg.db,TxDb.Vavraia.culicis.subsp.floridensis.MicrosporidiaDB.v42,subsp.floridensis,Vavraia culicis subsp floridensis,Vavraia,culicis,EuPathDB/BSgenome/v3.9/BSGenome.Vavraia.culicis.subsp.floridensis.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Vavraia.culicis.subsp.floridensis.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Vavraia.culicis.subsp.floridensis.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Vculicis.subsp.floridensis.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Vavraia.culicis.subsp.floridensis.MicrosporidiaDB.v42.sqlite,Vavraia culicis subsp. floridensis,Transcript information for Vavraia culicis subsp floridensis,MicrosporidiaDB 42 annotations for Vavraia culicis subsp floridensis,OrgDb,SQLiteFile,org.Vculicis.subsp.floridensis.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Vculicis.subsp.floridensis.v42.eg.sqlite
v3.9,MicrosporidiaDB-44_VcorneaeATCC50505,2340,1849,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/VcorneaeATCC50505/gff/data/MicrosporidiaDB-42_VcorneaeATCC50505.gff,42,Vittaforma corneae ATCC 50505,993615,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Vittaforma.corneae.ATCC.50505.v42,GRanges.Vittaforma.corneae.ATCC.50505.v42.rda,microsporidiadb.Vittaforma.corneae.ATCC.50505.v42,org.Vcorneae.ATCC.50505.v42.eg.db,TxDb.Vittaforma.corneae.ATCC.50505.MicrosporidiaDB.v42,ATCC.50505,Vittaforma corneae ATCC 50505,Vittaforma,corneae,EuPathDB/BSgenome/v3.9/BSGenome.Vittaforma.corneae.ATCC.50505.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Vittaforma.corneae.ATCC.50505.v42.rda,EuPathDB/OrganismDbi/v3.9/microsporidiadb.Vittaforma.corneae.ATCC.50505.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Vcorneae.ATCC.50505.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Vittaforma.corneae.ATCC.50505.MicrosporidiaDB.v42.sqlite,Vittaforma corneae ATCC 50505,Transcript information for Vittaforma corneae ATCC 50505,MicrosporidiaDB 42 annotations for Vittaforma corneae ATCC 50505,OrgDb,SQLiteFile,org.Vcorneae.ATCC.50505.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Vcorneae.ATCC.50505.v42.eg.sqlite
v3.9,PiroplasmaDB-44_BbigeminaBOND,5136,4789,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BbigeminaBOND/gff/data/PiroplasmaDB-42_BbigeminaBOND.gff,42,Babesia bigemina,5866,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Piroplasma,BSGenome.Babesia.bigemina.BOND.v42,GRanges.Babesia.bigemina.BOND.v42.rda,piroplasmadb.Babesia.bigemina.BOND.v42,org.Bbigemina.BOND.v42.eg.db,TxDb.Babesia.bigemina.BOND.PiroplasmaDB.v42,strain.BOND,Babesia bigemina BOND,Babesia,bigemina,EuPathDB/BSgenome/v3.9/BSGenome.Babesia.bigemina.BOND.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Babesia.bigemina.BOND.v42.rda,EuPathDB/OrganismDbi/v3.9/piroplasmadb.Babesia.bigemina.BOND.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Bbigemina.BOND.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Babesia.bigemina.BOND.PiroplasmaDB.v42.sqlite,Babesia bigemina strain BOND,Transcript information for Babesia bigemina BOND,PiroplasmaDB 42 annotations for Babesia bigemina BOND,OrgDb,SQLiteFile,org.Bbigemina.BOND.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Bbigemina.BOND.v42.eg.sqlite
v3.9,PiroplasmaDB-44_BbovisT2Bo,3781,3706,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BbovisT2Bo/gff/data/PiroplasmaDB-42_BbovisT2Bo.gff,42,Babesia bovis T2Bo,484906,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Piroplasma,BSGenome.Babesia.bovis.T2Bo.v42,GRanges.Babesia.bovis.T2Bo.v42.rda,piroplasmadb.Babesia.bovis.T2Bo.v42,org.Bbovis.T2Bo.v42.eg.db,TxDb.Babesia.bovis.T2Bo.PiroplasmaDB.v42,T2Bo,Babesia bovis T2Bo,Babesia,bovis,EuPathDB/BSgenome/v3.9/BSGenome.Babesia.bovis.T2Bo.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Babesia.bovis.T2Bo.v42.rda,EuPathDB/OrganismDbi/v3.9/piroplasmadb.Babesia.bovis.T2Bo.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Bbovis.T2Bo.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Babesia.bovis.T2Bo.PiroplasmaDB.v42.sqlite,Babesia bovis T2Bo,Transcript information for Babesia bovis T2Bo,PiroplasmaDB 42 annotations for Babesia bovis T2Bo,OrgDb,SQLiteFile,org.Bbovis.T2Bo.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Bbovis.T2Bo.v42.eg.sqlite
v3.9,PiroplasmaDB-44_Bdivergens1802A,4187,3993,GFF,http://PiroplasmaDB.org/common/downloads/release-42/Bdivergens1802A/gff/data/PiroplasmaDB-42_Bdivergens1802A.gff,42,Babesia divergens,32595,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Piroplasma,BSGenome.Babesia.divergens.1802A.v42,GRanges.Babesia.divergens.1802A.v42.rda,piroplasmadb.Babesia.divergens.1802A.v42,org.Bdivergens.1802A.v42.eg.db,TxDb.Babesia.divergens.1802A.PiroplasmaDB.v42,strain.1802A,Babesia divergens 1802A,Babesia,divergens,EuPathDB/BSgenome/v3.9/BSGenome.Babesia.divergens.1802A.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Babesia.divergens.1802A.v42.rda,EuPathDB/OrganismDbi/v3.9/piroplasmadb.Babesia.divergens.1802A.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Bdivergens.1802A.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Babesia.divergens.1802A.PiroplasmaDB.v42.sqlite,Babesia divergens strain 1802A,Transcript information for Babesia divergens 1802A,PiroplasmaDB 42 annotations for Babesia divergens 1802A,OrgDb,SQLiteFile,org.Bdivergens.1802A.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Bdivergens.1802A.v42.eg.sqlite
v3.9,PiroplasmaDB-44_BmicrotiRI,3685,2929,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BmicrotiRI/gff/data/PiroplasmaDB-42_BmicrotiRI.gff,42,Babesia microti strain RI,1133968,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Piroplasma,BSGenome.Babesia.microti.RI.v42,GRanges.Babesia.microti.RI.v42.rda,piroplasmadb.Babesia.microti.RI.v42,org.Bmicroti.RI.v42.eg.db,TxDb.Babesia.microti.RI.PiroplasmaDB.v42,strain.RI,Babesia microti RI,Babesia,microti,EuPathDB/BSgenome/v3.9/BSGenome.Babesia.microti.RI.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Babesia.microti.RI.v42.rda,EuPathDB/OrganismDbi/v3.9/piroplasmadb.Babesia.microti.RI.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Bmicroti.RI.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Babesia.microti.RI.PiroplasmaDB.v42.sqlite,Babesia microti strain RI,Transcript information for Babesia microti RI,PiroplasmaDB 42 annotations for Babesia microti RI,OrgDb,SQLiteFile,org.Bmicroti.RI.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Bmicroti.RI.v42.eg.sqlite
